portal,content_type,file_path,issue_code,severity,field,current_value_sample,expected_rule,recommended_fix_type,notes
career,glossary,career/glossary/networking.json,UNEXPECTED_FIELD,LOW,title,"""التشبيك""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/networking.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Networking,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/networking.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,التشبيك,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,glossary,career/glossary/personal_branding.json,ID_FILENAME_MISMATCH,BLOCKER,id,personal-branding,"id must equal filename (""personal_branding"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
career,glossary,career/glossary/personal_branding.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/personal_branding.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/personal_branding.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/personal_branding.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/personal_branding.json,UNEXPECTED_FIELD,LOW,title,"""العلامة التجارية الشخصية""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/personal_branding.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Personal Branding,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/personal_branding.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,العلامة التجارية الشخصية,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,glossary,career/glossary/portfolio.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/portfolio.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/portfolio.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/portfolio.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/portfolio.json,UNEXPECTED_FIELD,LOW,title,"""معرض الأعمال""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/portfolio.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Portfolio,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/portfolio.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,معرض الأعمال,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,glossary,career/glossary/remote_work.json,ID_FILENAME_MISMATCH,BLOCKER,id,remote-work,"id must equal filename (""remote_work"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
career,glossary,career/glossary/remote_work.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/remote_work.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/remote_work.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/remote_work.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/remote_work.json,UNEXPECTED_FIELD,LOW,title,"""العمل عن بعد""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/remote_work.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Remote Work,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/remote_work.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,العمل عن بعد,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,glossary,career/glossary/soft_skills.json,ID_FILENAME_MISMATCH,BLOCKER,id,soft-skills,"id must equal filename (""soft_skills"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
career,glossary,career/glossary/soft_skills.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/soft_skills.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/soft_skills.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/soft_skills.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/soft_skills.json,UNEXPECTED_FIELD,LOW,title,"""المهارات الناعمة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/soft_skills.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Soft Skills,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/soft_skills.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,المهارات الناعمة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,glossary,career/glossary/star_method.json,ID_FILENAME_MISMATCH,BLOCKER,id,star-method,"id must equal filename (""star_method"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
career,glossary,career/glossary/star_method.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/star_method.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/star_method.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/star_method.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,glossary,career/glossary/star_method.json,UNEXPECTED_FIELD,LOW,title,"""طريقة STAR""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
career,glossary,career/glossary/star_method.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Star Method,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
career,glossary,career/glossary/star_method.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,طريقة STAR,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
career,prompts,career/prompts/career-prompt-achievements-bullet-points.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-achievements-bullet-points.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-achievements-bullet-points.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-achievements-bullet-points.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-achievements-bullet-points.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-growth-discussion.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-growth-discussion.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-growth-discussion.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-growth-discussion.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-growth-discussion.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
career,prompts,career/prompts/career-prompt-career-shift-plan.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
