table,record_id,source_path,fields_generated,fields_skipped_due_to_missing_db_columns,slug_handling,excerpt_ar_handling,status_guard,sql_update_generated,reason
ai_lessons,ai-academy-lesson-advanced-prompting,content-source/_normalized\ai-academy\lessons\ai-academy-lesson-advanced-prompting.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-12,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-12.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-13,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-13.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-14,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-14.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-15,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-15.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-16,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-16.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-17,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-17.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-18,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-18.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-19,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-19.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-item-20,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-20.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-keywords,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-keywords.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-last-days-plan,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-last-days-plan.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-learning-from-slips,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-learning-from-slips.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-mistake-log,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-mistake-log.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-mock-exams,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-mock-exams.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-negative-tools,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-negative-tools.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-performance-dashboard,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-performance-dashboard.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-post-exam-eval,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-post-exam-eval.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-progress-analytics,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-progress-analytics.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-random-practice,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-random-practice.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-root-question-analysis,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-root-question-analysis.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-rushing-errors,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-rushing-errors.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-spaced-revision,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-spaced-revision.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-tech-check,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-tech-check.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-time-allocation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-time-allocation.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_glossary,digital-exams-glossary-two-minute-rule,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-two-minute-rule.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-ai-study-assistant,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-ai-study-assistant.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-analyzing-mistakes,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-analyzing-mistakes.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-confidence-rating,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-confidence-rating.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-digital-time-management,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-digital-time-management.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-exam-night-routine,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-exam-night-routine.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-final-week-strategy,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-final-week-strategy.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-handling-distractors,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-handling-distractors.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_lessons,digital-exams-lesson-interleaved-practice,content-source/_normalized\digital-exams\lessons\digital-exams-lesson-interleaved-practice.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
